seed_idx,lut_seed,truth_seed,noise_seed,cost,subset,n_bands,parameter,rmse,r_squared,relative_rmse_pct,scene,sun_zenith
1,79701,817672,33083,sse,+ SWIR window ±200 nm,165,Cab,10.87927192180457,0.7781134715729137,13.599089902255713,01_France,47.42478942871094
1,79701,817672,33083,sse,+ SWIR window ±200 nm,165,Car,8.258082386603613,-1.046499962573911,41.29041193301806,01_France,47.42478942871094
1,79701,817672,33083,sse,+ SWIR window ±200 nm,165,Ant,2.8013066338506025,0.05876096253900809,28.013066338506025,01_France,47.42478942871094
1,79701,817672,33083,sse,+ SWIR window ±200 nm,165,Cw,0.004245881556094458,0.9061212422612062,8.845586575196787,01_France,47.42478942871094
1,79701,817672,33083,sse,+ SWIR window ±200 nm,165,Cm,0.002175545035591644,0.8246727419044495,12.086361308842465,01_France,47.42478942871094
1,79701,817672,33083,sse,+ SWIR window ±200 nm,165,LAI,1.1404464898073443,0.48416481267405065,20.735390723769896,01_France,47.42478942871094
1,79701,817672,33083,sse,Full hyperspectral (valid bands),366,N,0.38758145347662254,0.19903799126666222,25.83876356510817,01_France,47.42478942871094
1,79701,817672,33083,sse,Full hyperspectral (valid bands),366,Cab,8.75247925646668,0.8563871000389627,10.94059907058335,01_France,47.42478942871094
1,79701,817672,33083,sse,Full hyperspectral (valid bands),366,Car,6.670440402277341,-0.3352492263383975,33.35220201138671,01_France,47.42478942871094
1,79701,817672,33083,sse,Full hyperspectral (valid bands),366,Ant,2.7625726131869253,0.08461026971213614,27.625726131869254,01_France,47.42478942871094
1,79701,817672,33083,sse,Full hyperspectral (valid bands),366,Cw,0.004941283669036476,0.8728515244462388,10.294340977159324,01_France,47.42478942871094
1,79701,817672,33083,sse,Full hyperspectral (valid bands),366,Cm,0.0029470562104023726,0.6782710631287305,16.3725345022354,01_France,47.42478942871094
1,79701,817672,33083,sse,Full hyperspectral (valid bands),366,LAI,1.14879288599001,0.4765868695508142,20.887143381636545,01_France,47.42478942871094
2,768371,741424,413364,sse,5-band multispectral (no SWIR),5,N,0.4476081704840678,-0.06845975244698876,29.84054469893785,01_France,47.42478942871094
2,768371,741424,413364,sse,5-band multispectral (no SWIR),5,Cab,6.492438927203143,0.9209761074530488,8.11554865900393,01_France,47.42478942871094
2,768371,741424,413364,sse,5-band multispectral (no SWIR),5,Car,8.092356408689918,-0.9633656325720739,40.46178204344959,01_France,47.42478942871094
2,768371,741424,413364,sse,5-band multispectral (no SWIR),5,Ant,2.114719371736485,0.4631737317464588,21.14719371736485,01_France,47.42478942871094
2,768371,741424,413364,sse,5-band multispectral (no SWIR),5,Cw,0.019048602336500513,-0.8903726539337271,39.684588201042736,01_France,47.42478942871094
2,768371,741424,413364,sse,5-band multispectral (no SWIR),5,Cm,0.0045007059721984335,0.24979803853355476,25.00392206776907,01_France,47.42478942871094
2,768371,741424,413364,sse,5-band multispectral (no SWIR),5,LAI,1.484622356997159,0.1261869338299021,26.99313376358471,01_France,47.42478942871094
2,768371,741424,413364,sse,+ SWIR window ±50 nm,45,N,0.4446163003092353,-0.05422404575187678,29.641086687282353,01_France,47.42478942871094
2,768371,741424,413364,sse,+ SWIR window ±50 nm,45,Cab,7.9290662869020645,0.8821344819509541,9.911332858627581,01_France,47.42478942871094
2,768371,741424,413364,sse,+ SWIR window ±50 nm,45,Car,7.673878209031844,-0.7655539193387999,38.36939104515922,01_France,47.42478942871094
2,768371,741424,413364,sse,+ SWIR window ±50 nm,45,Ant,2.6632372168299807,0.1485719106505643,26.63237216829981,01_France,47.42478942871094
2,768371,741424,413364,sse,+ SWIR window ±50 nm,45,Cw,0.005885154216144994,0.8195583080644617,12.26073795030207,01_France,47.42478942871094
