seed_idx,lut_seed,truth_seed,noise_seed,cost,subset,n_bands,parameter,rmse,r_squared,relative_rmse_pct
14,91600,430912,270785,sam,+ SWIR window ±50 nm,45,Ant,2.286483696602001,0.3723234974109726,22.86483696602001
14,91600,430912,270785,sam,+ SWIR window ±50 nm,45,Cw,0.004917383182965931,0.8740743864797466,10.244548297845688
14,91600,430912,270785,sam,+ SWIR window ±50 nm,45,Cm,0.0055677765028720305,-0.14824046346816733,30.93209168262239
14,91600,430912,270785,sam,+ SWIR window ±50 nm,45,LAI,1.1567964560189083,0.4686557049581379,21.032662836707427
14,91600,430912,270785,sam,+ SWIR window ±100 nm,85,N,0.3286597223016116,0.42418356704082616,21.910648153440775
14,91600,430912,270785,sam,+ SWIR window ±100 nm,85,Cab,8.179443146116283,0.8744925863945294,10.224303932645352
14,91600,430912,270785,sam,+ SWIR window ±100 nm,85,Car,7.913090434012487,-0.8783653853122511,39.565452170062436
14,91600,430912,270785,sam,+ SWIR window ±100 nm,85,Ant,2.407523181567773,0.30410998045654836,24.075231815677732
14,91600,430912,270785,sam,+ SWIR window ±100 nm,85,Cw,0.003571361874336366,0.9335777338817709,7.440337238200762
14,91600,430912,270785,sam,+ SWIR window ±100 nm,85,Cm,0.004530248338867173,0.2398255317261091,25.168046327039846
14,91600,430912,270785,sam,+ SWIR window ±100 nm,85,LAI,1.0886520084766518,0.529412616616457,19.793672881393668
14,91600,430912,270785,sam,+ SWIR window ±150 nm,125,N,0.34101417599755424,0.38007956446631563,22.73427839983695
14,91600,430912,270785,sam,+ SWIR window ±150 nm,125,Cab,8.429707395237386,0.8666948573674036,10.537134244046733
14,91600,430912,270785,sam,+ SWIR window ±150 nm,125,Car,7.77832494442313,-0.8149304310919419,38.89162472211565
14,91600,430912,270785,sam,+ SWIR window ±150 nm,125,Ant,2.6241520510113805,0.17324345016778087,26.241520510113805
14,91600,430912,270785,sam,+ SWIR window ±150 nm,125,Cw,0.00356844133039646,0.9336863254132888,7.434252771659292
14,91600,430912,270785,sam,+ SWIR window ±150 nm,125,Cm,0.0032844851419372625,0.6004198895516415,18.24713967742923
14,91600,430912,270785,sam,+ SWIR window ±150 nm,125,LAI,1.0064288719770118,0.5978127511763082,18.298706763218398
